name,link,description,price,name_nearby_place,hotel_class,img_origin,location_rating,province
QUEEN HOTEL HOÀNG GIA,https://www.bluepillow.com/search?lat=10.42732&lng=104.99832&dest=ago&cat=Vacation rental (other)&accomodationids=655204cc1811a9820ec2f77a,"Relaxed rooms, some with balconies, in a polished hotel offering a restaurant & a rooftop bar.",4147000,"Cultural museum of Vietnam ethnic minority groups, Noi Bai International Airport, Nhà Hàng Bảo Nguyên",3-star hotel,"https://lh5.googleusercontent.com/p/AF1QipORhKgizDXGdT3X19l-at8LtQDd3GLefP3Z0N5k=s10000, https://lh5.googleusercontent.com/p/AF1QipMTtblUGxAJvMYrJ9OeZm5oB1cj3FAo7RfWTMon=s10000, https://cdn.worldota.net/t/1024x768/content/8e/1f/8e1f5b1ccda9762794374d19f45f2932a89774a9.png, https://lh5.googleusercontent.com/p/AF1QipOUwLpomhT6BSzTAeMkBahLpOC90ytYkVx3EksT=s10000, https://cdn.worldota.net/t/1024x768/content/be/79/be799706f363f419932902154da4a56e0be93a19.jpeg, https://cdn.worldota.net/t/1024x768/content/25/11/2511789edfc32b0be8f45a3ed9d9dcd7165fc3ec.jpeg, https://cdn.worldota.net/t/1024x768/content/fd/5e/fd5edd5c54dcb292e19e3b6f373ec867b826677f.jpeg, https://cdn.worldota.net/t/1024x768/content/5f/8e/5f8e6a037f163713efec2163d569d4319de9d29a.jpeg, https://cdn.worldota.net/t/1024x768/content/0a/d9/0ad950d29bff9c9a85fc9e1813a4fb30f307fdb3.jpeg",3.8,Thái Nguyên
Tecco Elite Serviced Apartments,https://www.bluepillow.com/search?lat=10.42732&lng=104.99832&dest=ago&cat=Vacation rental (other)&accomodationids=655204cc1811a9820ec2f77a,"Relaxed rooms, some with balconies, in a polished hotel offering a restaurant & a rooftop bar.",3521000,"Noi Bai International Airport, Nhà Hàng Trung Hoa Thái Tuế - 太岁中华餐厅",3-star hotel,"https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZncaLmiEbtV0wGjqISLlvuyXltSnbNuiAvTbOcqPQhb2-NiVG3uvOJnf_PTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGqAEVmr2qjQMPI095Pdv3pEtFPIxOxxOPC-YWoFEg4yVvBhA3nG9m-EOYdDa2mQdZvhe_UEzzJHoqbVDLkiR_4a6z6CSYU8b-v9HvuObVVxyFT1jHTWmXeY9Uu0-RB9I8ThxMhxmQibyYUENqNmmUSArhHK3e0xo-t9-s34, https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Zo5eYuTsQqi8YC0uscZgT-gfOmHLXWriiqw7lE4_5i62MQxZNqIXEAXftAzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGqAEVmr2qjQMPI095Pdv3pEtFPIxOxxOPC-YWoFEg4yVvBhA3nG9m-EOYdDa2mQdZvhe_UEzzJHoqbVDLkiR_4a6z6CSYU8b-v9HvuObVVxyFT1jHTSIfPsqVeF2U1dQ8ThxMhxmQibyYUENqDHa7793pIAFRbzYXTufyQE, https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Z3aqxgSMvwSQ1LR2xYLV0wmmah0n0L5yHjCr5cYihroODKldp0onQAF--AzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGqAEVmr2qjQMPI095Pdv3pEtFPIxOxxOPC-YWoFEg4yVvBhA3nG9m-EOYdDa2mQdZvhe_UEzzJHoqbVDLkiR_4a6z6CSYU8b-v9HvuObVVxyFT1jHTSYWrg-e8s8UDJE8ThxMhxmQibyYUENqOaBi9XTfAAgb5gI5pceQHE, https://images.trvl-media.com/lodging/104000000/103170000/103167400/103167384/6b1db5fa_z.jpg, https://images.trvl-media.com/lodging/104000000/103170000/103167400/103167384/13669c26_z.jpg, https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Zhb6njRUq1l84BhardJ9b6DvY8WboIJ6BqyDtALTTn4m4GQsQr-_JWwyyCzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGqAEVmr2qjQMPI095Pdv3pEtFPIxOxxOPC-YWoFEg4yVvBhA3nG9m-EOYdDa2mQdZvhe_UEzzJHoqbVDLkiR_4a6z6CSYU8b-v9HvuObVVxyFT1jHTePfPYqa8M8RTFm8ThxMhxmQibyYUENqCyWEyi3EwMFTWBl459Uijs, https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZmrOnjR823icBbD2sWZ5OsAf5gHPPJu6HkUDtE434ou6EVihRsuXOMEj2fjF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGqAEVmr2qjQMPI095Pdv3pEtFPIxOxxOPC-YWoFEg4yVvBhA3nG9m-EOYdDa2mQdZvhe_UEzzJHoqbVDLkiR_4a6z6CSYU8b-v9HvuObVVxyFT1jHTeIYLkqVfpiRCFm8ThxMhxmQibyYUENqGAI74qQhW3zgnZsXyL3eus, https://images.trvl-media.com/lodging/104000000/103170000/103167400/103167384/13775b03_z.jpg, https://images.trvl-media.com/lodging/104000000/103170000/103167400/103167384/d375c99d_z.jpg",3.7,Thái Nguyên
LOVE HOUSE - Two-Bedroom Apartment,https://www.bluepillow.com/search?lat=10.42732&lng=104.99832&dest=ago&cat=Vacation rental (other)&accomodationids=655204cc1811a9820ec2f77a,"Relaxed rooms, some with balconies, in a polished hotel offering a restaurant & a rooftop bar.",2425000,"Noi Bai International Airport, Nhà hàng Việt Thái",3-star hotel,"https://images.trvl-media.com/lodging/97000000/96350000/96340900/96340877/55a3094e_z.jpg, https://media.vrbo.com/lodging/97000000/96350000/96340900/96340877/98777e03.jpg, https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/481632350.jpg?k=a97ff8c93158f0408d92a8986aeea64c60abcee624ec5a54acbbd17a7b98afbf&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/481632310.jpg?k=1406b462e3e038c811ab52c07814d64b2da47588ef5790018018eb391e400e8f&o=, https://images.trvl-media.com/lodging/97000000/96350000/96340900/96340877/439152f4_z.jpg, https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/481632342.jpg?k=0bf973ade67e7a701853de81e6dc39eb6839a56d188813362d684a7f8fa00496&o=, https://images.trvl-media.com/lodging/97000000/96350000/96340900/96340877/9e23ee21_z.jpg, https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/481632352.jpg?k=53963f53dda83f4f51fefef0e64b5fd59154bb03ee2e3d0efd4698bab40f1cba&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/481632346.jpg?k=732e34122a088ab6387d06c39a3ad1794dfba6115fdfa5503310090bfcd6babb&o=",3.7,Thái Nguyên
Hotel Da Huong,https://www.bluepillow.com/search?lat=10.42732&lng=104.99832&dest=ago&cat=Vacation rental (other)&accomodationids=655204cc1811a9820ec2f77a,Unpretentious rooms & suites in an understated hotel with a sauna & a buffet-style eatery.,591000,"Cultural museum of Vietnam ethnic minority groups, Noi Bai International Airport, Tiệm nhà bún",3-star hotel,"https://lh5.googleusercontent.com/p/AF1QipNvdYxiZRJpKUNdCMChpljs59zuVPBkw2n7kMzo=s10000, https://lh5.googleusercontent.com/p/AF1QipNnag_qlUaNOchZTSKYmMslyo1xpobLMGzj-4vb=s10000, https://lh5.googleusercontent.com/p/AF1QipMnKNbF2tiV7qupOxwfyATTXcgmdnXer9HneE0i=s10000, https://lh5.googleusercontent.com/p/AF1QipOrOMsjJJAWQ9PziAlir4769vAEwjPDA9Nn33vz=s10000, https://lh5.googleusercontent.com/p/AF1QipPbf6TXyyaHcLiJqrobqKUfW3j_j4GGKaqd8Gnm=s10000, https://lh5.googleusercontent.com/p/AF1QipP7uZM9P4F8oA7RPxkNM6vrEkFYAV9ALNwrxC3H=s10000, https://lh5.googleusercontent.com/p/AF1QipNxqQjofwYvhSGVEo4daZ7c7x9HReQMDXazzEXJ=s10000, https://lh5.googleusercontent.com/p/AF1QipMEwrtN6MAvgtRKLZiuM15_B8_PP9kYNahuseLl=s10000, https://lh5.googleusercontent.com/p/AF1QipMe5OKjB85WMP_EvfFD7_WWqzeRxNXrNVO3SPfe=s10000",3.9,Thái Nguyên
Khách Sạn Hoàng Mấm Minh Cầu,https://www.facebook.com/thainguyenhoangmamminhcau,"Relaxed rooms, some with balconies, in a polished hotel offering a restaurant & a rooftop bar.",1774000,"Chùa Phù Liễn, Noi Bai International Airport, Nhà Hàng ATK Buffet Rau MẦM- Tầng7",3-star hotel,"https://lh5.googleusercontent.com/p/AF1QipOahqnMkHUEGiRrd3hM0TKz3XHwXP30BwXAu24=s10000, https://images.trvl-media.com/lodging/16000000/16000000/15995400/15995331/ae302924_z.jpg, https://lh5.googleusercontent.com/p/AF1QipNyG6ghLZdMi4qDrTjYNhMxHGVPn0YkqZ7xchg=s10000, https://lh5.googleusercontent.com/p/AF1QipPa4QlIGmxHDyXsatOQB6cViz14-rN_FqS49Z0=s10000, https://lh5.googleusercontent.com/p/AF1QipNZojI2zW50CmJ3pnSgXCyVLy_TYchk0uwx9tY=s10000, https://lh5.googleusercontent.com/p/AF1QipP0lYVITb6jCmR_2bzzdS4Nyu3dsxDIE4sfay0=s10000, https://lh5.googleusercontent.com/p/AF1QipMCEcM5-8ITPP2SHTjeCTFm32Zdw1OuW04R8pw=s10000, https://lh5.googleusercontent.com/p/AF1QipPo8nUpjMIXL8I7HXwPDGxlJpgo-qB2V5yBB2o=s10000, https://lh5.googleusercontent.com/p/AF1QipPSgFgbOvSXJ4DQdpuK_AGnyrGGzAU_S_TRwSA=s10000",3.9,Thái Nguyên
Sunny House Resort,https://www.bluepillow.com/search?lat=10.42732&lng=104.99832&dest=ago&cat=Vacation rental (other)&accomodationids=655204cc1811a9820ec2f77a,"Relaxed rooms, some with balconies, in a polished hotel offering a restaurant & a rooftop bar.",1068000,"Cultural museum of Vietnam ethnic minority groups, Noi Bai International Airport, Nhà Hàng Hoa Sim",3-star hotel,"https://lh5.googleusercontent.com/p/AF1QipMfspk566IAQqq-Bk_engFiwkiS67QLLAdgsD7W=s10000, https://images.trvl-media.com/lodging/28000000/27190000/27184400/27184312/f04c37fd_z.jpg, https://lh5.googleusercontent.com/p/AF1QipNO6hd8iMzivaWlc4ULx71QyIFn0bedJUqLdv1F=s10000, https://lh5.googleusercontent.com/p/AF1QipP_UyoYXo3x6Pnmwh191vJne3oPL-qXCNLxlqc1=s10000, https://images.trvl-media.com/lodging/28000000/27190000/27184400/27184312/a3418af1_z.jpg, https://lh5.googleusercontent.com/p/AF1QipN-GjZn7wgPAzS5KB6L07kFEvfjY7quUqHZrQdd=s10000, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/8c/d9/61/20180702-171041-largejpg.jpg?w=1300&h=700&s=1, https://lh5.googleusercontent.com/p/AF1QipN4rwTmTN9e71QbG5x1_RgRNXM0HmpnfYHzzrFt=s10000, https://lh5.googleusercontent.com/p/AF1QipMtuMQKTjcjzIkLufRLqr_-B8QaYhVOX895DoFG=s10000",2.8,Thái Nguyên
Thai Hai Reserve Area of Ecological Houses-on-stilts Ethnic Village,https://www.bluepillow.com/search?lat=10.42732&lng=104.99832&dest=ago&cat=Vacation rental (other)&accomodationids=655204cc1811a9820ec2f77a,"Relaxed rooms, some with balconies, in a polished hotel offering a restaurant & a rooftop bar.",2879000,"Noi Bai International Airport, Nhà Hàng Thái Hải",3-star hotel,"https://lh5.googleusercontent.com/p/AF1QipPBYTrLj2utE6IWUjzzLi-o5oF5JMz0mTaG5RKI=s10000, https://lh5.googleusercontent.com/p/AF1QipPyqaMia7GiqKCCR7VfnSWf3KIcZHaF7nb-b_hD=s10000, https://lh5.googleusercontent.com/p/AF1QipMqNLyuHG073o7t96EDn2wnrsMPlKzulEQ-bCfF=s10000, https://lh5.googleusercontent.com/p/AF1QipN4f3ZD6b9GIGWgMrNd3wSsj3jkl0dZA74ynY1M=s10000, https://lh5.googleusercontent.com/p/AF1QipOvm4VRIrZbyXz7Vmzq-yG4rxWP-4B4-wcvBhzz=s10000, https://lh5.googleusercontent.com/p/AF1QipNIGEqWcPOjsN1dOcbkPYbUluV9qKvKfORUlNWd=s10000, https://lh5.googleusercontent.com/p/AF1QipOc6H8xBZXEhawDDcANyqma970JE7lrUlhWXR2E=s10000, https://lh5.googleusercontent.com/p/AF1QipPJJXstMToxwnqu7aiRHddxwE3kd8cZFxKglBq3=s10000, https://lh5.googleusercontent.com/p/AF1QipOcPxcgTZ7gFZsUzaQ_OTL0nfLsoWm9lUZehhG-=s10000",2.8,Thái Nguyên
Khách Sạn Habana,http://habanahotel.com.vn/,"Relaxed rooms, some with balconies, in a polished hotel offering a restaurant & a rooftop bar.",2115000,"Cultural museum of Vietnam ethnic minority groups, Noi Bai International Airport, 川越中餐厅Nhà Hàng Việt Xuyên",3-star hotel,"https://lh5.googleusercontent.com/p/AF1QipOPGR-m482fDGPfo9927tTS3wLIl_91rBSpk5Iy=s10000, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/8f/db/52/caption.jpg?w=2100&h=1400&s=1, https://images.trvl-media.com/lodging/49000000/48210000/48201800/48201723/016335b5_z.jpg, https://images.trvl-media.com/lodging/49000000/48210000/48201800/48201723/715a38f1_z.jpg, https://images.trvl-media.com/lodging/49000000/48210000/48201800/48201723/aff0f9d4_z.jpg, https://images.trvl-media.com/lodging/49000000/48210000/48201800/48201723/459bae50_z.jpg, https://lh5.googleusercontent.com/p/AF1QipMHZM0ihCwq4ixT-oUt5vPQR1Dn3vLO0VGQP_Gw=s10000, https://lh5.googleusercontent.com/p/AF1QipM0USh_SX-MBowgIjc8eSbIwdjl59hMJnx1OU5B=s10000, https://lh5.googleusercontent.com/p/AF1QipNj2WjxwpjSXi_qjW2ISxzDwTC-R0iGFkc5Q1kw=s10000",3.9,Thái Nguyên
Khách Sạn X Hotel Thái Nguyên,https://xhotel.vn/,"Relaxed rooms, some with balconies, in a polished hotel offering a restaurant & a rooftop bar.",2386000,"Cultural museum of Vietnam ethnic minority groups, Noi Bai International Airport, Nhà hàng Cây Sung - Đồng Quang",3-star hotel,"https://lh5.googleusercontent.com/p/AF1QipOuNIdj72jQkfVE7ukKSIyEP-x7lCerUTxZJCXE=s10000, https://lh5.googleusercontent.com/p/AF1QipO1dG5y7Ali9PlcoysF5t7_azaaWoHqe99DPpJQ=s10000, https://lh5.googleusercontent.com/p/AF1QipPensQ1GDDJYQ6DBCj5meRVlBDddfF-Y2AJkZgg=s10000, https://lh5.googleusercontent.com/p/AF1QipP6Y8Bevft2-EG3w8QnZzl5y8YSW0KvmFit-Bt-=s10000, https://lh5.googleusercontent.com/p/AF1QipN3SSJQLDrhdNliAANVO040Ir7uo8POwiuPfmjD=s10000, https://lh5.googleusercontent.com/p/AF1QipOPw7i32PN1mFuua_1evAQetbQ9pBhSpk7QvcEX=s10000, https://lh5.googleusercontent.com/p/AF1QipMjBo47ttp8Bc9m0oxTMZDJi709zdpU0dDKshGp=s10000, https://lh5.googleusercontent.com/p/AF1QipOSvCGbBLB75uFBBuF7NZbStm58Bu8OC1tqHNpc=s10000, https://lh5.googleusercontent.com/p/AF1QipNwJRaqicavXevPkAlGbiVb6t08K1Y3uGXJ1dRr=s10000",3.9,Thái Nguyên
Khách sạn Hoàng Mấm,https://www.facebook.com/profile.php?id=61558262139762,"Relaxed rooms, some with balconies, in a polished hotel offering a restaurant & a rooftop bar.",2547000,"Cultural museum of Vietnam ethnic minority groups, Noi Bai International Airport, Cao Quán - Ốc Xào Cay",3-star hotel,"https://lh5.googleusercontent.com/p/AF1QipN6-04OGm-_3FhGBTMFTCSsOs2NQeZTvu5hSR8I=s10000, https://lh5.googleusercontent.com/p/AF1QipNHL3-9d9qk3VofeGwDxZWDXh2D1l5cVdVm1O4Y=s10000, https://lh5.googleusercontent.com/p/AF1QipPK2akTvQfWIDbyXCt-NTHHtmarR0hGbVWWkbdK=s10000, https://lh5.googleusercontent.com/p/AF1QipMYVjM-XIZkBq38khtjcbypicSTNUXp5oTOCti6=s10000, https://lh5.googleusercontent.com/p/AF1QipMpGoyKGxOX3rPuwteK61dKoCoK_AFUkvfXFyE6=s10000, https://lh5.googleusercontent.com/p/AF1QipNwhM8cYq26IWno1czpKKc6on8DvYM4SDRKlphu=s10000, https://lh5.googleusercontent.com/p/AF1QipPgQSdLyiMbAd9Q5c-GNfV7N_0KesklV1Blx1Uz=s10000, https://cdn.worldota.net/t/1024x768/content/01/0d/010d9579c526806396d5e7f08cddf8e12d6080c1.jpeg, https://cdn.worldota.net/t/1024x768/content/c9/c4/c9c4a32631896f184ad7bc5fbfd4f53902a6eac6.JPEG",3.8,Thái Nguyên
Chuồn Chuồn villa,https://www.bluepillow.com/search?lat=10.42732&lng=104.99832&dest=ago&cat=Vacation rental (other)&accomodationids=655204cc1811a9820ec2f77a,"Relaxed rooms, some with balconies, in a polished hotel offering a restaurant & a rooftop bar.",4748000,"Tam Dao Stone Church, Noi Bai International Airport, NHÀ HÀNG NGỌC HÀ _ Tam đảo",3-star hotel,"https://lh5.googleusercontent.com/p/AF1QipPNUn8pDeD5y6rrgQimxHcJlcvEe87awO5kbUIw=s10000, https://lh5.googleusercontent.com/p/AF1QipOl_gKd_FQwrN16H-9c3HMbEVD23me7-qDmsIBB=s10000, https://lh5.googleusercontent.com/p/AF1QipN93bmKCyQ0ryod7JQUBzIEBedlG7rr2d8JxcbG=s10000, https://lh5.googleusercontent.com/p/AF1QipPWXOSLLXcscDNug-ZzUYj0eHs44yGqvcbE6das=s10000, https://lh5.googleusercontent.com/p/AF1QipM9jPiL62M2NdnUvN6lUcdsMbLcBfVaJr47G9_r=s10000, https://lh5.googleusercontent.com/p/AF1QipNyvKbWBkU-Fmdah_leyh_ZEA-CblQggQxw-WsL=s10000, https://lh5.googleusercontent.com/p/AF1QipMEBhYl1q6WnAHVa7AW6i8yoge50toZx2XS7hwt=s10000, https://lh5.googleusercontent.com/p/AF1QipMKfSFXmMh_JxNFgG5kPTjoNgQKHIci1akudG8T=s10000, https://lh5.googleusercontent.com/p/AF1QipP1xM_wxUdOWua9KBZNZfFhNB6ciFBeIg84zXpA=s10000",3.5,Thái Nguyên
Tung Duong Hotel,https://www.facebook.com/KsTungDuong,"Relaxed rooms, some with balconies, in a polished hotel offering a restaurant & a rooftop bar.",815000,"Chùa Phù Liễn, Noi Bai International Airport, Thai Kitchen ครัวไทย",3-star hotel,"https://lh5.googleusercontent.com/p/AF1QipOGOHQTl6vkE8I6sQ1k-IlN-ZYUTBb9gHLMEUFI=s10000, https://lh5.googleusercontent.com/p/AF1QipNaUB3ghX35aASN1G5F0D1KGZxAJPaOQpNQd3Ar=s10000, https://lh5.googleusercontent.com/p/AF1QipPEgAKm9mUUrR_-MxCbewUhuRW4XfusCayG_UuC=s10000, https://lh5.googleusercontent.com/p/AF1QipPBJ0MpptiI5TXZwCwn_MTcA_LOmg73UWUJnt4y=s10000, https://lh5.googleusercontent.com/p/AF1QipNrZPOayDvQ7OPDx1ieMqBPeNrxhgRXsDrfWUUM=s10000, https://lh5.googleusercontent.com/p/AF1QipOvYkYXmJcE3oF82gvJArvmQxtP99gpOwAr47mp=s10000, https://lh5.googleusercontent.com/p/AF1QipMu5J114aFQyPFiVxbTHtST4uNLnuJLALtQoH1O=s10000, https://lh5.googleusercontent.com/p/AF1QipN5h2sI20S_B3I4JwGloIAzjO34kANK13l2bHT_=s10000, https://lh5.googleusercontent.com/p/AF1QipMjvKHklf5zzVOUdG4CADGnkShiHJcLdRbbSLa9=s10000",3.9,Thái Nguyên
Gaza Condotel (Căn hộ khách sạn),https://www.bluepillow.com/search?lat=10.42732&lng=104.99832&dest=ago&cat=Vacation rental (other)&accomodationids=655204cc1811a9820ec2f77a,"Relaxed rooms, some with balconies, in a polished hotel offering a restaurant & a rooftop bar.",4097000,"Cultural museum of Vietnam ethnic minority groups, Noi Bai International Airport, Nhà Hàng phương đông",3-star hotel,"https://lh5.googleusercontent.com/p/AF1QipPALiLTp9rYYsMfi8vDOSID3WE8MbsgHnyTt5qQ=s10000, https://lh5.googleusercontent.com/p/AF1QipPYnyaesSTEzDeRMmfsHulMuPOc4pqrKGHkjcA8=s10000, https://lh5.googleusercontent.com/p/AF1QipMO6BERgQA4hbFlbRIm_RdYbilhVcAuh28iZpp5=s10000, https://lh5.googleusercontent.com/p/AF1QipPYuzqN7URRNE0MZaJY5VUB9yBF7dbKbVi8pSBm=s10000, https://lh5.googleusercontent.com/p/AF1QipMVLwm6RkLmsbNTFAv-r-UgYAq5NKfOIWRN7c2t=s10000, https://lh5.googleusercontent.com/p/AF1QipO7-ckpMrQth-X85tVDwmA23vSq8uz6J78BEEBQ=s10000, https://lh5.googleusercontent.com/p/AF1QipM_z6Ym6CSrOWRkJbtXSyPriDVZtZcF9uD21JXK=s10000, https://lh5.googleusercontent.com/p/AF1QipNwADeywM5W0L79rXy7tW5UNTG0_osAnIvsO_qo=s10000, https://lh5.googleusercontent.com/p/AF1QipM2DwS_kJuqFJVX_22-k7KbogNiqOW9gau65G06=s10000",2.6,Thái Nguyên
Dong A 1 Hotel,https://www.bluepillow.com/search?lat=10.42732&lng=104.99832&dest=ago&cat=Vacation rental (other)&accomodationids=655204cc1811a9820ec2f77a,"Straightforward rooms in a simple hotel offering a restaurant & a cafe, plus a karaoke room.",2153000,"Bảo Tàng Lực Lượng Vũ Trang Việt Bắc Quân khu 1, Noi Bai International Airport, Nhà Hàng Thu Viên_Luxury Restaurant",3-star hotel,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ae/6f/f7/phong-doi-2-giu-ng-don.jpg?w=2100&h=1400&s=1, https://lh5.googleusercontent.com/p/AF1QipP5PfqZsaMVqFNbE3cqbLHxOF51NcppmSLGpxNg=s10000, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/ae/ba/95/dong-a-hotel-1.jpg?w=1400&h=1400&s=1, https://lh5.googleusercontent.com/p/AF1QipMu4q5uvGN1bfYZh8AAOfWmejI4uQCcRkyCnf76=s10000, https://lh5.googleusercontent.com/p/AF1QipNLh2YaVExbhuEDUBNoWFtgNqtP0Ny2ZaumQdDy=s10000, https://lh5.googleusercontent.com/p/AF1QipM5EskdTlNkKZ5HblwT14adfQj_l_dstcPFYlNV=s10000, https://lh5.googleusercontent.com/p/AF1QipOnFuJYqEBHNAh2XKgvM1zJ19xM2kxdRI80tdo=s10000, https://lh5.googleusercontent.com/p/AF1QipO-LOa5nTuV7r9nr1s7YW5o7Vc4q65lAf-tDVtd=s10000, https://lh5.googleusercontent.com/p/AF1QipMBYQqPJAEp9OwG-a_McK3JR6RrRAREqDfrNqEI=s10000",4,Thái Nguyên
Legend Hill Hotel,https://www.bluepillow.com/search?lat=10.42732&lng=104.99832&dest=ago&cat=Vacation rental (other)&accomodationids=655204cc1811a9820ec2f77a,"Relaxed rooms, some with balconies, in a polished hotel offering a restaurant & a rooftop bar.",4866000,"Bảo Tàng Lực Lượng Vũ Trang Việt Bắc Quân khu 1, Noi Bai International Airport, Nhà hàng Sơn Thuý",3-star hotel,"https://lh5.googleusercontent.com/p/AF1QipNSI7KG60tSuzMicJ8nJQpA2d0nJDSwXLhu4kI-=s10000, https://lh5.googleusercontent.com/p/AF1QipNYea07reVDXZ8ICF8_T_8i0Y29P_b76GJxOyR9=s10000, https://lh5.googleusercontent.com/p/AF1QipMHJXmBtMGWlMqzEt8dWENtkPz0CkelSkDs1sbo=s10000, https://lh5.googleusercontent.com/p/AF1QipMeLxrF6HlXrcDmwgSbgLRYP5ygnKC974_JZLw5=s10000, https://lh5.googleusercontent.com/p/AF1QipNTmCetarjJKt_ZvPJPSByfmt5sQqS3_2LyEujo=s10000, https://lh5.googleusercontent.com/p/AF1QipPzuul3rMEcKBnQWz7y1DRIVXQ36FM2wvIiA6DS=s10000, https://lh5.googleusercontent.com/p/AF1QipPXIkySvRdnOEds3lqTDjKh-137lrRDsS09s4O1=s10000, https://lh5.googleusercontent.com/p/AF1QipPb9s3Ze1IeLGZ1KBuRI_jtzB-WnleWYamtbkNY=s10000, https://lh5.googleusercontent.com/p/AF1QipM91bz4W00OHtcBH4bXKHbXxoiVyzbsXc0nyxvI=s10000",3,Thái Nguyên
Melia Vinpearl Thanh Hoa,https://www.melia.com/en/hotels/vietnam/thanh-hoa/melia-vinpearl-thanh-hoa?utm_campaign=google&utm_content=6118&utm_medium=organic&utm_source=directories,"Polished quarters in a contemporary hotel offering 2 chic restaurants, an indoor pool & city views.",510000,"Museums Thanh Hoa Province, Tho Xuan airport, Cơm niêu Thanh Trúc",5-star hotel,"https://lh5.googleusercontent.com/p/AF1QipOzjLHDGvIUs4IYSUY-WwMZkUQZPG8MKp0FAkVX=s10000, https://lh5.googleusercontent.com/p/AF1QipP97Bn4QZp8a2woYFu0NmjfuneKHYzmWSfHJTv2=s10000, https://lh5.googleusercontent.com/p/AF1QipPA1JX2igrxwSdRh_HH5VsQCHKJOz9077Yog-dT=s10000, https://lh5.googleusercontent.com/p/AF1QipNOffFM-jOxBNC2EHkOsUFsT4AEuY2GYpUADf8q=s10000, https://lh5.googleusercontent.com/p/AF1QipNrhm2jrK0zesrFbLgAWXcxcqDPwzVrOYZnWSQa=s10000, https://lh5.googleusercontent.com/p/AF1QipNES2FklybC6Z2rzrclu9ipF1lqBpIzQk91o_ob=s10000, https://lh5.googleusercontent.com/p/AF1QipOSiZtNqRRP_T1vHTjDBpUNpQROZ3V5miolqLOZ=s10000, https://photos.hotelbeds.com/giata/original/65/656952/656952a_hb_r_005.jpg, https://lh5.googleusercontent.com/p/AF1QipML-GyATUuaWJ22vhZiGSrza8cPJ2fV9wE0BZqo=s10000",4.3,Thanh Hóa
FLC Luxury Resort Samson,https://flchotelsresorts.com/quan-the/flc-sam-son,"Relaxed rooms, some with balconies, in a polished hotel offering a restaurant & a rooftop bar.",1333000,"Bãi tắm FLC, Tho Xuan airport, Hương Biển Seafood Restaurant",5-star hotel,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/4a/66/47/balcony.jpg?w=2100&h=1400&s=1, https://images.trvl-media.com/lodging/12000000/11760000/11755900/11755853/6b38943f_z.jpg, https://photos.hotelbeds.com/giata/original/64/642991/642991a_hb_a_003.jpg, https://images.trvl-media.com/lodging/12000000/11760000/11755900/11755853/ecf3b14a_z.jpg, https://lh5.googleusercontent.com/p/AF1QipMw1T9lUG_ZDYVTNN4mhrl_LqIceUqHRCI9g4Ac=s10000, https://photos.hotelbeds.com/giata/original/64/642991/642991a_hb_f_001.jpg, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/5b/24/5d/lobby-lounge.jpg?w=2100&h=1200&s=1, https://cdn.worldota.net/t/1024x768/content/2b/32/2b32e7c0baa46697fb5a5966d1b20ace2e388c60.jpeg, https://lh5.googleusercontent.com/p/AF1QipOKMWvGQhCGs0Ssd6qps0XpRLm-HvyuwWHpwJYb=s10000",2.7,Thanh Hóa
